path,species_id,organ,source,label
test/1356278/f1c4abaad828dde3c9c66b0c0f9d1c9ffeecaa48.jpg,1356278,flower,real,3
train/1356278/107ca80ab4c76a7cf2b9b88ae49eafb9a2b60c0a.jpg,1356278,flower,real,3
train/1356278/4916cb5f039a8ac0eca2f69c972a1eaef50678b9.jpg,1356278,leaf,real,3
train/1356278/64cc16403d342c5b3310867dae5921712a051466.jpg,1356278,leaf,real,3
train/1356278/578cbb144804c1edcf53dec6e44e68ed70635cbc.jpg,1356278,flower,real,3
train/1356278/fefb70bdd93802bf9b2a1a8a4f14c358ec26b491.jpg,1356278,flower,real,3
train/1356278/a1c853752d7aee63716510bd240b9c247d7ba49b.jpg,1356278,flower,real,3
train/1356278/4ed164dd153eb5e11933d5c865906d5b3f199a85.jpg,1356278,flower,real,3
train/1356278/8fc2afafe7759e68d104bc2e9aa0d1c0e7e5444e.jpg,1356278,flower,real,3
test/1356278/e1c25e03f109d9861fa4b182a7f8412329038ecc.jpg,1356278,flower,real,3
train/1356278/104026b249d0c3034ad6e369d30051336aacf34a.jpg,1356278,leaf,real,3
val/1356278/df33619a390899bfa87c1f4fec8861bc76aaad40.jpg,1356278,flower,real,3
train/1356278/475b11e12c521b3f5aee1e483bd2efdf73bf2e9f.jpg,1356278,leaf,real,3
train/1356278/3f662dcfc28af5bb5880d98454bbc91378cf154c.jpg,1356278,flower,real,3
train/1356278/4b2ef2c3eaad3e657f1778e4c615d721e3d14d5f.jpg,1356278,leaf,real,3
train/1356278/1ce9376d2ecd986a875016160ed59b1f5261d421.jpg,1356278,flower,real,3
val/1356278/4e9ba0488e1cd21dfc37180adef36e1c0d3899f9.jpg,1356278,leaf,real,3
val/1356278/003e826821de0f9bcfdfbffe48e5c9de4665fa07.jpg,1356278,flower,real,3
train/1356278/e75b08172249d9fe4fb0c13a09cbd15f16873aeb.jpg,1356278,flower,real,3
train/1356278/f2e20ef1b944eed0379d05f2f43fd3be80a75130.jpg,1356278,flower,real,3
train/1356278/870395faf78f3540a3dd42ddef6c3ed854116ae8.jpg,1356278,flower,real,3
val/1356278/3a299b12b1de8a72d4c051974eaad6488e813c21.jpg,1356278,flower,real,3
train/1356278/71b589a579fc12adef28566eeaafd699be481d89.jpg,1356278,flower,real,3
test/1356278/5be87ab1d315fc47e885a09e99eddc48aeba9433.jpg,1356278,leaf,real,3
train/1356278/85d72eeb06f16b454fe531cdc753b36e9957620a.jpg,1356278,flower,real,3
train/1356278/2b1febf87eec6da4ecc2233f141efe0dd98924ab.jpg,1356278,leaf,real,3
train/1356278/ba2f15c6cdbfba577ea54e3a6282949b953bcd93.jpg,1356278,flower,real,3
train/1356278/89bac6b81414e88cf6c5ebc02032e92dd21d5e2d.jpg,1356278,flower,real,3
val/1356278/882791b08d4b934e8787a833e0a2128092c26f9d.jpg,1356278,flower,real,3
train/1356278/3cac052bc1892ea2b63fdaafc7d03ff52e9307c0.jpg,1356278,flower,real,3
train/1356278/cb4e66a1e016d01f5dcdecce7eff770cd246ca07.jpg,1356278,flower,real,3
train/1356469/6cde339ed2478037b4099585f2c03be240f79d3f.jpg,1356469,leaf,real,4
train/1356469/d2634001bc4af9607584f82e4b578d8b429cb01b.jpg,1356469,leaf,real,4
train/1356469/70b3034964d1501e4484f40d1adf26d2e589373a.jpg,1356469,flower,real,4
train/1356469/aa1fc32f3f7df347c842c09b7865f4f7cab70cfc.jpg,1356469,flower,real,4
test/1356469/8f130a74c999acd0514c6dea5b1858363b2e8f24.jpg,1356469,flower,real,4
train/1356469/6647e15e432c87e4946190f908eb8c6658c37776.jpg,1356469,leaf,real,4
train/1356469/bf1bea3235dd45b38eecac62721015877c84bcf8.jpg,1356469,leaf,real,4
test/1356469/14e15df2c64771ac2ed8c775a101f1621a5d52bd.jpg,1356469,leaf,real,4
train/1356469/7dd8a1dbd5e9452c165e97c99dca57d3c5fbd1cb.jpg,1356469,leaf,real,4
train/1356469/e1703ce9387e616a0bf82b4632c49a2ff6fe59e0.jpg,1356469,flower,real,4
train/1356469/2dc051c21620872dfc0383e6bf36bad9193f2e75.jpg,1356469,flower,real,4
train/1356469/294c18c6d7062e8da1a95329e87222db1ea8c5a2.jpg,1356469,leaf,real,4
test/1356469/c6a0b2d3bd1d0afd4e6f0d665d7ff0164f068e29.jpg,1356469,leaf,real,4
train/1356469/8947272502c0cea4a3b14fcadd88d2d1d96eb048.jpg,1356469,flower,real,4
train/1356469/199f06701c40e9d8c9ab3d0d5006213b13bd5860.jpg,1356469,flower,real,4
train/1356469/39793b6789ea9edf8c9a8e09419c08d1b6363cc0.jpg,1356469,leaf,real,4
train/1356469/a6b54b7d333059fdb3dadda9f91a70325056c96a.jpg,1356469,leaf,real,4
val/1356469/034e9371dc683cd2defd4bd195240df1b252a247.jpg,1356469,flower,real,4
train/1356469/d9b6fa36839c52f8efc81ce1815340407adbb66a.jpg,1356469,leaf,real,4
train/1356469/6c634e9f5280c05175db2b52f8554f7b7a75d904.jpg,1356469,flower,real,4
train/1356469/17f1eba0dd165965eeac4561f76e202442a4796b.jpg,1356469,flower,real,4
train/1356469/badfedb426a15864819a7e9fd7e56735ac2cc033.jpg,1356469,leaf,real,4
val/1356469/77bf51310ff10a5d75b8ecaac6cf9546329a905e.jpg,1356469,flower,real,4
train/1356469/de2ee8674a496edc23ca7d9d7f24dad2f668d96d.jpg,1356469,flower,real,4
val/1356469/4927ddec43210dc8227cf6793fab96241603b9d7.jpg,1356469,flower,real,4
test/1356469/8c93a6218b19a1ae79cb2984a130db90fe6c2035.jpg,1356469,leaf,real,4
train/1356469/1e63059433fd4ae51f558ee1c70d370e10601a77.jpg,1356469,leaf,real,4
train/1356469/27c9a17a4c9ea715ad90065b4e52dc800d0bb5fe.jpg,1356469,flower,real,4
train/1356469/a4121e96658772d141699adb22057743eeff7260.jpg,1356469,leaf,real,4
val/1356469/3c27439d95a84d671fea966594a6c3f9c23a50ea.jpg,1356469,flower,real,4
train/1356469/38e920b112866ebaafa969ab5a954439239b3138.jpg,1356469,leaf,real,4
train/1356469/504acddb33261b88299e278edf4f69423e0f04f4.jpg,1356469,leaf,real,4
train/1356469/e3e76acceef5cecd2f9f790bbfe9668ae153fb0f.jpg,1356469,flower,real,4
train/1356469/6741bfdd6be7fbaa11922c1ee5b7989f914283ad.jpg,1356469,flower,real,4
train/1356469/2765a68de4b46f3b03696ad41f4a76a803d4a1dc.jpg,1356469,flower,real,4
train/1356469/3c31f9054ee661d561088fac78c34e1fbff3ec0d.jpg,1356469,flower,real,4
train/1356469/a76e1b3c41de3c866f172e1f1ffd18d68d4e640d.jpg,1356469,leaf,real,4
train/1356469/f476c9350328f2ab164e775c10b8bf994a3cc9e2.jpg,1356469,leaf,real,4
val/1356469/5d73bbcec375cfb50d41805e27b82a0d05769775.jpg,1356469,flower,real,4
train/1356469/f2a82d71392ce2396eb028d29a4b2d7d25d3b0e2.jpg,1356469,leaf,real,4
train/1356469/4f04c3c52cefc5fa3dc76748016b250b35202f62.jpg,1356469,flower,real,4
train/1356469/fda13aeeb3074725bd32707e1e11d70f007e74cb.jpg,1356469,leaf,real,4
val/1356469/472b96d8d654b16c94ffa9d2aad16b28c86d08b9.jpg,1356469,flower,real,4
train/1356469/06a968ff1248547339a6f7479a7012b43eb36ffc.jpg,1356469,leaf,real,4
train/1356469/33e5161b1a2848176999c9f18c92768c434f089d.jpg,1356469,flower,real,4
test/1356469/aa68e411d9d8288db9c8c8a68e6a32975a535741.jpg,1356469,flower,real,4
train/1356469/a90158cd2e23a7ae11d51f57341df57e2aff7f26.jpg,1356469,flower,real,4
train/1356469/d18aeacb49c627324d1d2774f8d2524be3819612.jpg,1356469,flower,real,4
train/1356469/4c5fe241c1eec0f5002c64ddf75fd639448ae3fa.jpg,1356469,flower,real,4
train/1356469/157cd6c0611d2352a78c22a5ea1652388f58262d.jpg,1356469,leaf,real,4
train/1356469/b00a445f8a1e3c00a3942fc7095163acd28341e9.jpg,1356469,leaf,real,4
test/1356469/aec07d20cbcf4424ea459238b0fc183d4a25c973.jpg,1356469,flower,real,4
train/1356469/bb93524d44827457e4483a56d6699741ccdf88c6.jpg,1356469,flower,real,4
train/1356469/1e83dd7b7e7773163b4035d299e6ec9ea7027483.jpg,1356469,flower,real,4
train/1356469/27415719b438946854ae3cfe8c349c536f717243.jpg,1356469,leaf,real,4
train/1356469/5f0aea3c7c2d5d07311dab54536c118793604666.jpg,1356469,leaf,real,4
train/1356901/c1e0adbd6a47329e8f76b2e49a1dada5b617d797.jpg,1356901,flower,real,5
train/1356901/9cdf0b24fa648d42ae6675891fb40c71ac0b34f8.jpg,1356901,flower,real,5
train/1356901/b41ef292d9c95222b2fd27eb26488e8316f36030.jpg,1356901,flower,real,5
train/1356901/933927d650f8a7e30d743c0dd37e99cb4627dbe4.jpg,1356901,leaf,real,5
train/1356901/3d7b04a39727680a053d33696f416343da22445a.jpg,1356901,leaf,real,5
val/1356901/1652fe57398ee297ddb65b2399a96f8963b1acc0.jpg,1356901,leaf,real,5
train/1356901/c486b973b5a9b6abfae18af054c5301188dfacbc.jpg,1356901,flower,real,5
train/1356901/21e95607a1de29fce5807963d5d4d814d9d6597e.jpg,1356901,flower,real,5
val/1356901/ad6f5a0f3b0a5d6f59daaea142110d4f009f7809.jpg,1356901,leaf,real,5
test/1356901/ecc508ce34ecf8b234e09ceff4deb2f17c55c5ad.jpg,1356901,flower,real,5
train/1356901/a9a83aa6f4990ade6e0d591ccf5301e1a91fb831.jpg,1356901,flower,real,5
test/1356901/ba7d1cf74dc559108261ffe911d474bedbf57e62.jpg,1356901,flower,real,5
train/1356901/0ee7ef6ae3d70783b409ea1b62da47dd9414ab96.jpg,1356901,leaf,real,5
train/1356901/7ebcc0484593e91ae62e1c4764f0148f7d723623.jpg,1356901,leaf,real,5
train/1356901/91d23d4c4104ef2cf3f49df95b238457aca08bc9.jpg,1356901,flower,real,5
train/1356901/f9dd4819b1f1502ce7f505def080f46b14434ed6.jpg,1356901,leaf,real,5
train/1356901/06c7dbfc88e74ca9d45dbf04011cb033d569e741.jpg,1356901,flower,real,5
train/1356901/316b1bfac81f44647c4ca3d010055d70f5864e07.jpg,1356901,leaf,real,5
train/1356901/20ac1be9231d9e8ded46c280df9aab8a4a9365f2.jpg,1356901,leaf,real,5
train/1356901/c06d0e5cabe609b831a187d4e55198c59076aacd.jpg,1356901,leaf,real,5
train/1356901/75acee85e91d5e646134203bf35d2a368ddfb2a7.jpg,1356901,leaf,real,5
train/1356901/e6abc43a69cc516bd28351d56c22160b1d6022d2.jpg,1356901,flower,real,5
train/1356901/baa5f480c66b9b4705a523af29065f7ec144b73c.jpg,1356901,flower,real,5
test/1356901/d91c9507e979aacd95c3e727c4e9c1b5c603b432.jpg,1356901,flower,real,5
train/1356901/a032b5c5b6a4263fb83747b65a7fbde32d5f1ca6.jpg,1356901,leaf,real,5
train/1356901/56b13a9021a3667b93f8bfacd91410571bbf8748.jpg,1356901,flower,real,5
train/1356901/2a9dec8b21ec5e97aed2318ccf4de0f8ea6973b2.jpg,1356901,flower,real,5
train/1356901/db8943846a3abc663961b328d68487069697b1df.jpg,1356901,leaf,real,5
train/1356901/c21791aa259543e250e0893f80cbcd76ab72f09b.jpg,1356901,flower,real,5
val/1356901/bece8807bebc074b87596f3614d76f2d2760f220.jpg,1356901,flower,real,5
train/1356901/75ee82f4181cfae20405b9e883d84d52c7d4fdfd.jpg,1356901,leaf,real,5
train/1356901/dfd4941b3cbd9fa793298d0c0ac183f6c8eacf6e.jpg,1356901,leaf,real,5
train/1356901/d55ce046bdc8a4856b30d0c6e8eda2628375ff23.jpg,1356901,flower,real,5
val/1356901/24a3668c8223015bb5f71bf51ee826dea05a95a0.jpg,1356901,flower,real,5
train/1356901/05c9b5edaf87b0c7538b804f575172ec1ff1be50.jpg,1356901,flower,real,5
train/1356901/eface49012bf54d381e17f0a84f200f52a4a2450.jpg,1356901,flower,real,5
train/1356901/72ce3e11ef6e7828d669fb49d062bbbf6d37d04c.jpg,1356901,leaf,real,5
train/1356901/267366d63e3ae64023befe28fe0011b73ebeca99.jpg,1356901,flower,real,5
train/1356901/7b47e566bd8435b319d643a85fd0919975195871.jpg,1356901,flower,real,5
test/1356901/e7c6d3cef13536d012cd6f670eb42ac6ca4cb487.jpg,1356901,leaf,real,5
train/1356901/2c3614b648960a764e85799b8a2b47775807c54c.jpg,1356901,leaf,real,5
train/1356901/76d79a28b6aa3ed92fa123cf6da46f6fcd45b216.jpg,1356901,flower,real,5
train/1356901/cc4465f55f84770413fd3572ad34edee45bba3ef.jpg,1356901,leaf,real,5
train/1356901/d0fa1b381e6c389725b8549f032cc40d9d353fea.jpg,1356901,flower,real,5
train/1356901/f6e34bdb1c6f61a72cab797136346d36c53453a0.jpg,1356901,leaf,real,5
val/1356901/c291ad7a768496b9df3094c8bc0df05fa4baac2f.jpg,1356901,flower,real,5
train/1356901/1df832a6146a1ee0f8b036d46d54a3860f36e103.jpg,1356901,leaf,real,5
train/1356901/87db6df1888a4c9cac97e1c1e3900ccd4f3668e4.jpg,1356901,flower,real,5
train/1356901/5daf676d109d01eeed3be671b33b9c227b29a97a.jpg,1356901,flower,real,5
test/1356901/20be60a0cddf057ec7a1885c5262f7a671e1631f.jpg,1356901,leaf,real,5
train/1356901/54837a2f250ecdf0eae7ece36866a285f2f5ed1d.jpg,1356901,flower,real,5
train/1356901/6d2fbb845f35df54f47bd679332d1575451d5440.jpg,1356901,flower,real,5
val/1356901/0acc103256f04b271f9f8fe62186bd5308cefe6a.jpg,1356901,flower,real,5
train/1356901/233094885558fe2b77c260fcbb1dfd5db3407c84.jpg,1356901,flower,real,5
train/1356901/378919750db2e8bac04feca3b3221e98c77cb1b0.jpg,1356901,leaf,real,5
test/1356901/50f50e0314b1e5d29e92a01978e4d94df21ddc58.jpg,1356901,leaf,real,5
train/1356901/8cd773345e12d117920b7e7cf377e77296da0dce.jpg,1356901,leaf,real,5
train/1356901/4fa2f7fec1dc00e774aa907173302f894fd56904.jpg,1356901,leaf,real,5
test/1356901/4a5ae95c1dcf0cf4d1870e10ac0c0228b93f3cb5.jpg,1356901,leaf,real,5
val/1356901/2a013875be8712f4d8b9395bf6c5776bea3bbc79.jpg,1356901,leaf,real,5
train/1356901/5068aaeb1a2695747d2de3305170d604c6515f57.jpg,1356901,leaf,real,5
train/1356901/29c237130e0b927efb676d136b6fe90e575a130d.jpg,1356901,leaf,real,5
train/1357331/a6c3e987f6e0852c05891a93934320220ba73a50.jpg,1357331,flower,real,6
train/1357331/4c264c5e27b6feeb596ccd84d83ad4af47d6631a.jpg,1357331,flower,real,6
train/1357331/8f343424545d15356148c7c94f44463563f61766.jpg,1357331,flower,real,6
train/1357331/399ef3ad65f32ae0a1a39c1542d08ecff53e6b3d.jpg,1357331,flower,real,6
val/1357331/d9a4ecda53cd3ca925c759300ee7ea9611a26ecf.jpg,1357331,leaf,real,6
train/1357331/d853fcf437efa22f5af4c25486306420cc800c39.jpg,1357331,flower,real,6
